id_code,image_path,source_image_id,wagner_grade,class_name,original_partition,sha256,is_canonical
305312_jpg.rf.14019752868be11629b642663f6b6e2e,train/Grade 2/305312_jpg.rf.14019752868be11629b642663f6b6e2e.jpg,305312_jpg,1,Grade 2,train,c94cea66ae885b387968c43853606525a4b8336aedbcd4cccb9785e42a88b1df,True
305312_jpg.rf.26281ba81edc127ba11308b3340c8560,train/Grade 2/305312_jpg.rf.26281ba81edc127ba11308b3340c8560.jpg,305312_jpg,1,Grade 2,train,64dd78520574721496553c8a5990f3675022137ad189d31980b5fc8397b615fc,True
305312_jpg.rf.476b4cd45f9ca5e4c4b323ae57141804,train/Grade 2/305312_jpg.rf.476b4cd45f9ca5e4c4b323ae57141804.jpg,305312_jpg,1,Grade 2,train,98846d85a69d008d92c7d84ab3838d338173fbf45a81d6eb944e145290950bb9,True
305312_jpg.rf.67f8f5aa38b353c40a06bf97b663d4cb,train/Grade 2/305312_jpg.rf.67f8f5aa38b353c40a06bf97b663d4cb.jpg,305312_jpg,1,Grade 2,train,8dbc502d4bd38d41a460f87f04a28de0d654de6edd1f703bb48185f681e9758f,True
305312_jpg.rf.7481a24fe2b828469c82fecb3c3f18b1,train/Grade 2/305312_jpg.rf.7481a24fe2b828469c82fecb3c3f18b1.jpg,305312_jpg,1,Grade 2,train,a8edb45eb1f39de660653fa94b0c45ece58f776d6665aaef61d8ef66ccd9626b,True
305312_jpg.rf.7add8e414e4d36d89b609e20dbc82503,train/Grade 2/305312_jpg.rf.7add8e414e4d36d89b609e20dbc82503.jpg,305312_jpg,1,Grade 2,train,115f830badc1a3d75e1329538a049e44942d19e92358ac8bb681af3f18b85627,True
305312_jpg.rf.7f3d95d02e2305e83cc2492890376b87,train/Grade 2/305312_jpg.rf.7f3d95d02e2305e83cc2492890376b87.jpg,305312_jpg,1,Grade 2,train,0c22fae6608ec2d6fdf77bb754223a8ca7f1c832ceb72c183c2a7d63acbada88,True
305358_jpg.rf.0a1129ca5b646a90a217b0cf8e31b73f,train/Grade 2/305358_jpg.rf.0a1129ca5b646a90a217b0cf8e31b73f.jpg,305358_jpg,1,Grade 2,train,d5c69dce4bf8a12ac83cd028ac673aae33e1c446db6b8386135141171599468f,True
305358_jpg.rf.27c16a37763b2d4444588a4cd864439d,train/Grade 2/305358_jpg.rf.27c16a37763b2d4444588a4cd864439d.jpg,305358_jpg,1,Grade 2,train,a30cf920ed3bc94f607c197c3f1b5f9d09e593ec76ce6b22f174d1138fdbdc11,True
305358_jpg.rf.3e98c926cafb0eab81b7afacd9aa7935,train/Grade 2/305358_jpg.rf.3e98c926cafb0eab81b7afacd9aa7935.jpg,305358_jpg,1,Grade 2,train,6a33e7677a7248f64bb69917dc64ade6b2506bbe00f4932f8657888de144d7f6,True
305358_jpg.rf.7add3d63f9c245905d2831fec7a699fa,train/Grade 2/305358_jpg.rf.7add3d63f9c245905d2831fec7a699fa.jpg,305358_jpg,1,Grade 2,train,f865dbb828d44c34f929d7f1dc7406b9cab82ce95220fc61c33d377d30d61971,True
305358_jpg.rf.7fbbea9c1ada5d7657c8b8377b813185,train/Grade 2/305358_jpg.rf.7fbbea9c1ada5d7657c8b8377b813185.jpg,305358_jpg,1,Grade 2,train,6a6bb7857edcd32e3bd9df70b99dd43ecd8a2c3ee084d1bc7b1d5370243e9258,True
305358_jpg.rf.a8984a54ba7692f95df467c3c3a0eafc,train/Grade 2/305358_jpg.rf.a8984a54ba7692f95df467c3c3a0eafc.jpg,305358_jpg,1,Grade 2,train,e533c1583ba9aa9fa6c99a27bd85e4477fff8afb9850cf4405ebb92dc32ee787,True
305358_jpg.rf.e8eed45418284d9744b01b57eb9d0c3e,train/Grade 2/305358_jpg.rf.e8eed45418284d9744b01b57eb9d0c3e.jpg,305358_jpg,1,Grade 2,train,c793ca32ea69ab4d4e1401524add7075721b634bfda9f24e8893c98f003f2323,True
305382_jpg.rf.1d936cd21e9d58b5c7f34ebc8fcc1cb5,train/Grade 2/305382_jpg.rf.1d936cd21e9d58b5c7f34ebc8fcc1cb5.jpg,305382_jpg,1,Grade 2,train,2043dd29e124312f00096dd89d1067c8696d72af9e648a8561cd29c470fe94fb,True
305382_jpg.rf.22ddd160da150147a782bb45f5524bd5,train/Grade 2/305382_jpg.rf.22ddd160da150147a782bb45f5524bd5.jpg,305382_jpg,1,Grade 2,train,43674003fdb19865f2b67ce225687d3175f1478d82ae8d0a6fbd210ae4d7c522,True
305382_jpg.rf.265580e348e711784ec883b1d48b34eb,train/Grade 2/305382_jpg.rf.265580e348e711784ec883b1d48b34eb.jpg,305382_jpg,1,Grade 2,train,c24d7f2a019866c761ec7a91ef29d3c0d0bc2db19f8914c7daf88ccc8d241a86,True
305382_jpg.rf.31f9a0608a1b73a967be1b6deef39a1d,train/Grade 2/305382_jpg.rf.31f9a0608a1b73a967be1b6deef39a1d.jpg,305382_jpg,1,Grade 2,train,f7cc363c9af1ba7e67a0d6e872283f939a54a8eb0c71948b2069f39f39145e3a,True
305382_jpg.rf.6596d7de61ff8d51efe306311dcbe6c4,train/Grade 2/305382_jpg.rf.6596d7de61ff8d51efe306311dcbe6c4.jpg,305382_jpg,1,Grade 2,train,aa2ed82dcd1f54c9022c263fd83870df8ca44933b4cc11b093c7ae52e50bf1e3,True
305382_jpg.rf.baa55b7db4e858e9ac31c7515bd1fae6,train/Grade 2/305382_jpg.rf.baa55b7db4e858e9ac31c7515bd1fae6.jpg,305382_jpg,1,Grade 2,train,f47370c7d42f02c31eae6c8b9574523b643df202f46608ef445b1b3ab56e3d9a,True
305382_jpg.rf.bcfaf21e2ba2f9d5c814cf028b398a67,train/Grade 2/305382_jpg.rf.bcfaf21e2ba2f9d5c814cf028b398a67.jpg,305382_jpg,1,Grade 2,train,0ef6e65ae4e02f6f030b394191b4b90063209f32144befcc391fc055a4909883,True
305416_jpg.rf.0d56d6b40738cec4472fc4da93df3d4a,train/Grade 2/305416_jpg.rf.0d56d6b40738cec4472fc4da93df3d4a.jpg,305416_jpg,1,Grade 2,train,cbceb2f353ccc065280eb40041f1c4346fd442e86b17cd98e21b16caacc6ef26,True
305416_jpg.rf.50a4b26ecafeab8253fcb3f92184b968,train/Grade 2/305416_jpg.rf.50a4b26ecafeab8253fcb3f92184b968.jpg,305416_jpg,1,Grade 2,train,363320264024d4e8b4e93df15492ab808662e2e578d1236e281aa8f38bf2c6fd,True
305416_jpg.rf.77e80b34b0fb3892f4a8e333ba651edb,train/Grade 2/305416_jpg.rf.77e80b34b0fb3892f4a8e333ba651edb.jpg,305416_jpg,1,Grade 2,train,34c599a6c8d85643367b815c6744abe7c52064e448dd46b78d04bbd5c8428325,True
305416_jpg.rf.9716902f5748a2725863d614e5187c6f,train/Grade 2/305416_jpg.rf.9716902f5748a2725863d614e5187c6f.jpg,305416_jpg,1,Grade 2,train,61b59727bedf1c554515d91198a18e77598037c36145f47644ffa70f89010576,True
305416_jpg.rf.e0e749c374fc7a9930823e4ab228cb40,train/Grade 2/305416_jpg.rf.e0e749c374fc7a9930823e4ab228cb40.jpg,305416_jpg,1,Grade 2,train,34170e36ea55ff5fa8b2529cc628abcdba54e2232e45ee3dd0532c7cc07d8171,True
305416_jpg.rf.f3148815a1b4d2e4cb0bae3c0695dd9c,train/Grade 2/305416_jpg.rf.f3148815a1b4d2e4cb0bae3c0695dd9c.jpg,305416_jpg,1,Grade 2,train,442390b5bbec31c0edea270903ecf75e222123065de72c765c01be8371d5a17e,True
305416_jpg.rf.f4af37d40b9ba64401915cbef759ee77,train/Grade 2/305416_jpg.rf.f4af37d40b9ba64401915cbef759ee77.jpg,305416_jpg,1,Grade 2,train,91f30d02546e23057494fcf89bae7ba0585e7ec7597f8677f638dd27fd09916d,True
305461_jpg.rf.13b698053c28c9163e4da257a0359319,train/Grade 2/305461_jpg.rf.13b698053c28c9163e4da257a0359319.jpg,305461_jpg,1,Grade 2,train,3c4ac15c1fca47908cf065adaad506282b47f5274a0b98f127151470ddf08dd1,True
305461_jpg.rf.169f7ec59ee5cbd72044c9ea15dbe496,train/Grade 2/305461_jpg.rf.169f7ec59ee5cbd72044c9ea15dbe496.jpg,305461_jpg,1,Grade 2,train,d324e7c3c45e15cbd444d16eeb550472a4cf12bd5ed227b9fd79f2a450a5df61,True
305461_jpg.rf.5cc43556e73572aa224bc0452cd56b01,train/Grade 2/305461_jpg.rf.5cc43556e73572aa224bc0452cd56b01.jpg,305461_jpg,1,Grade 2,train,a6db868fabb9deb7a92b5b7bd11204a1faf38260f0475b52070a8884708262aa,True
305461_jpg.rf.5dd46a224282d9883279f1069d64c9e6,train/Grade 2/305461_jpg.rf.5dd46a224282d9883279f1069d64c9e6.jpg,305461_jpg,1,Grade 2,train,724843eae61b44b446c7b6c2b76a9c5b3f71fa93590dbb063c3c8c15cc4204f8,True
305461_jpg.rf.6b9a79d0a69721cfa475395c3bec7b82,train/Grade 2/305461_jpg.rf.6b9a79d0a69721cfa475395c3bec7b82.jpg,305461_jpg,1,Grade 2,train,76717c71317c1e7b53eef43d97adc4fcc3e9d07d83284b3ec97175f3393cb6ff,True
305461_jpg.rf.d590c4c8df212cf42ae15cf83fc0eed0,train/Grade 2/305461_jpg.rf.d590c4c8df212cf42ae15cf83fc0eed0.jpg,305461_jpg,1,Grade 2,train,29bf7d25429ec716cf2c00e9789de21fe1f8edad2d8cea88e6987c1e8c7734ca,True
305461_jpg.rf.e7026fe58635b9ca81d1bda82f07598a,train/Grade 2/305461_jpg.rf.e7026fe58635b9ca81d1bda82f07598a.jpg,305461_jpg,1,Grade 2,train,c8966be545145248d33d82957814466b4631d7aced20bdc3f46378bde4023089,True
305547_jpg.rf.261b3752b47aac42227bcfc25cdb0f9e,train/Grade 2/305547_jpg.rf.261b3752b47aac42227bcfc25cdb0f9e.jpg,305547_jpg,1,Grade 2,train,2c39490db1094b35dc9ccde761192b6cd1d4688b284b401ca677779614e41263,True
305547_jpg.rf.3e7d0039902770a39eedbcb298fa9b68,train/Grade 2/305547_jpg.rf.3e7d0039902770a39eedbcb298fa9b68.jpg,305547_jpg,1,Grade 2,train,e713785a5ecad10b991c18ff7474db14788afdefe86fbb06e19bf22a75fcf629,True
305547_jpg.rf.53c7e21470201f953c81419ab195e6f7,train/Grade 2/305547_jpg.rf.53c7e21470201f953c81419ab195e6f7.jpg,305547_jpg,1,Grade 2,train,c43b16d7e0cabd71805a05c45c65e0e8ad60ec868aed40b61726b8d5a8b2e60c,True
305547_jpg.rf.68722779cac97cf09ed062afb99a173c,train/Grade 2/305547_jpg.rf.68722779cac97cf09ed062afb99a173c.jpg,305547_jpg,1,Grade 2,train,942b4562b0dcffa080c03d2be1860e4f539a05030a13aa864185642eb1c541ae,True
305547_jpg.rf.7c617c708d456d05d2a8a1f859411358,train/Grade 2/305547_jpg.rf.7c617c708d456d05d2a8a1f859411358.jpg,305547_jpg,1,Grade 2,train,2cf3cfb745e5819239a8d16a6ab7f0d452d6719b326c6fafcc2cba5a055106b5,True
305547_jpg.rf.b7b2c09cc30617b26d9fcb434afbc296,train/Grade 2/305547_jpg.rf.b7b2c09cc30617b26d9fcb434afbc296.jpg,305547_jpg,1,Grade 2,train,b0fc6578be76f232e8f133fe8d7f0536cf99d7aa9c2f0ed54e0ec3842b84eaf1,True
305547_jpg.rf.f3686133953ce259468a107e5d708104,train/Grade 2/305547_jpg.rf.f3686133953ce259468a107e5d708104.jpg,305547_jpg,1,Grade 2,train,952d8e28bd2c47117918c85ad47dfb4bcd84ca457c558d9f9dfcb552c35e3fc5,True
305548_jpg.rf.1bcaefb22aa685b65678ae4a167c1b8f,train/Grade 2/305548_jpg.rf.1bcaefb22aa685b65678ae4a167c1b8f.jpg,305548_jpg,1,Grade 2,train,3b45e779d4e79b197509724086938bafd69d7b04a0e94bfa020f6b8fafda7696,True
305548_jpg.rf.1ccae79901e5c2ac7e8ccfa2d9c720f0,train/Grade 2/305548_jpg.rf.1ccae79901e5c2ac7e8ccfa2d9c720f0.jpg,305548_jpg,1,Grade 2,train,9e6d47f6302233002512e5d6bafa8ab9dacdab2c09423a720c5a16a20beb7e12,True
305548_jpg.rf.2cea10f968238b254a474b7127bf6ffd,train/Grade 2/305548_jpg.rf.2cea10f968238b254a474b7127bf6ffd.jpg,305548_jpg,1,Grade 2,train,bad08953abcd713d793a0eb5661147ed62c66f4bfc71995754e5ecefb0858142,True
305548_jpg.rf.2e91dadc0ee656b562760e769a72311d,train/Grade 2/305548_jpg.rf.2e91dadc0ee656b562760e769a72311d.jpg,305548_jpg,1,Grade 2,train,0676bea024e6ac4502a16fa988008af4ccf2ee9836be4ab1e29cb7a71c2cf887,True
305548_jpg.rf.c76d4e87bea5ae9d90d38406d50ad9cd,train/Grade 2/305548_jpg.rf.c76d4e87bea5ae9d90d38406d50ad9cd.jpg,305548_jpg,1,Grade 2,train,44cd32c60c6a4b992214c89e0d335d8da2a83ca4ed993540f9e2f25acc58b350,True
305548_jpg.rf.db05aca4126bb916d938f38844abcd64,train/Grade 2/305548_jpg.rf.db05aca4126bb916d938f38844abcd64.jpg,305548_jpg,1,Grade 2,train,489c23e9c803a47cea70bbfff409adc85dccd389f7cc18ae07889227a916c845,True
305548_jpg.rf.ea472eee948fc48a48111ffc0ba2d32f,train/Grade 2/305548_jpg.rf.ea472eee948fc48a48111ffc0ba2d32f.jpg,305548_jpg,1,Grade 2,train,7b822f405ab0116420b27d8d3c9211d2918d5d8547c6ace0061d42c910873f13,True
305555_jpg.rf.0c0c7951f8e0f5cb70169192bf3c9864,train/Grade 2/305555_jpg.rf.0c0c7951f8e0f5cb70169192bf3c9864.jpg,305555_jpg,1,Grade 2,train,76ab58f9245f7366183608deca76db885b9b783227cade81310ba9de504445b9,True
305555_jpg.rf.7579e4f88ef35e47dd83b4fdb0bbde47,train/Grade 2/305555_jpg.rf.7579e4f88ef35e47dd83b4fdb0bbde47.jpg,305555_jpg,1,Grade 2,train,748047389b5d89ff0ed4380d6414bf5e164be2303e13b79afe08f976ef480ba1,True
305555_jpg.rf.7d93a125b8062a95671d4aa2a41cdae4,train/Grade 2/305555_jpg.rf.7d93a125b8062a95671d4aa2a41cdae4.jpg,305555_jpg,1,Grade 2,train,0865862f28c2235fbc52e79e2ada171e46b9df2a0abc2cedb241aafba43c2202,True
305555_jpg.rf.b338fa0441a8d094606f7aa6a79be0a5,train/Grade 2/305555_jpg.rf.b338fa0441a8d094606f7aa6a79be0a5.jpg,305555_jpg,1,Grade 2,train,1996e744e7dc15f60608d505ff109b1832d8e4c5eefadd65a42ac84ae16176fc,True
305555_jpg.rf.c0d66836bbb8c49e23c43920e6de59a8,train/Grade 2/305555_jpg.rf.c0d66836bbb8c49e23c43920e6de59a8.jpg,305555_jpg,1,Grade 2,train,8a85899369a5001fe9631a1a9ea1c0fa76cb8521df263ae2c832da8e3be4ed4c,True
305555_jpg.rf.cbe47888ddd73ed9cfdcb8be25e14e2a,train/Grade 2/305555_jpg.rf.cbe47888ddd73ed9cfdcb8be25e14e2a.jpg,305555_jpg,1,Grade 2,train,3077aaecffb928eaf05c713382ece911132a6f8dd0be4c02837429665acd3ef1,True
305555_jpg.rf.ef4e641f0b54e78ffc27e4408cbec2a3,train/Grade 2/305555_jpg.rf.ef4e641f0b54e78ffc27e4408cbec2a3.jpg,305555_jpg,1,Grade 2,train,e7b50d419a303097cb6488d7f8412205f5a73d9a3213da9c814c76e2c0ff80ad,True
305595_jpg.rf.166c2b3534898636c0ddb15a690d441f,train/Grade 2/305595_jpg.rf.166c2b3534898636c0ddb15a690d441f.jpg,305595_jpg,1,Grade 2,train,a98ccd7acaa134231a0407573babc78028afe6cd7a8e12b5df15412019524cba,True
305595_jpg.rf.16b417ffa43432e5c42b587eb6f8fd30,train/Grade 2/305595_jpg.rf.16b417ffa43432e5c42b587eb6f8fd30.jpg,305595_jpg,1,Grade 2,train,887cdf55864100f8e84f1ced5dd8884c2b43dba6dabc55ce525cae8e9b958eee,True
305595_jpg.rf.29ec2e4e5631d51def03fc7104607b34,train/Grade 2/305595_jpg.rf.29ec2e4e5631d51def03fc7104607b34.jpg,305595_jpg,1,Grade 2,train,1ab66a8a7213c105bf0a866b1291efe878a9795d618a0a2b18a936e091ef89c6,True
305595_jpg.rf.5972f6bc170e4bb4a1f593536143136b,train/Grade 2/305595_jpg.rf.5972f6bc170e4bb4a1f593536143136b.jpg,305595_jpg,1,Grade 2,train,426c7f75843a2f8bcdad7dbd80f8328de8e67ff26a81e1196139d8b31dfc7aa7,True
305595_jpg.rf.6def23d860b79d0a037e122d4043e7b6,train/Grade 2/305595_jpg.rf.6def23d860b79d0a037e122d4043e7b6.jpg,305595_jpg,1,Grade 2,train,041856b56cdde40b820aa62d7b809dd6b1fd5c49eb0973164e2284579e5f61e8,True
305595_jpg.rf.c334f05cee519a4c70954d5eba031c04,train/Grade 2/305595_jpg.rf.c334f05cee519a4c70954d5eba031c04.jpg,305595_jpg,1,Grade 2,train,9d793735b97049ca32acfa3c205ee14fd9ed619af54e732e54a13fec2f777a11,True
305595_jpg.rf.e453a05cef5a10062b81aeaadc9ddef2,train/Grade 2/305595_jpg.rf.e453a05cef5a10062b81aeaadc9ddef2.jpg,305595_jpg,1,Grade 2,train,57339d104fe5030d2d4b72af3010d1f52314e1276e34134931146f28da59ddf4,True
305638_jpg.rf.184a8a2c92e0f48d0d002374bff81966,train/Grade 2/305638_jpg.rf.184a8a2c92e0f48d0d002374bff81966.jpg,305638_jpg,1,Grade 2,train,0ed51ea604289ad2175cb84609b2a4cd2dca83534cc19288ed2c23dad44cffc7,True
305638_jpg.rf.2ff154e33cd7fe4107773b9958f61bd4,train/Grade 2/305638_jpg.rf.2ff154e33cd7fe4107773b9958f61bd4.jpg,305638_jpg,1,Grade 2,train,b30f761620d487a5874a93cce717e31ea8bdfc833a95b663a786f6e60725e56f,True
305638_jpg.rf.3fa160972b1f8f44931ebe70f86749bb,train/Grade 2/305638_jpg.rf.3fa160972b1f8f44931ebe70f86749bb.jpg,305638_jpg,1,Grade 2,train,a9ca74b1bc24fb8ffc1dc21e7a148bf938ff8ee853103a2915c11ab067c5dfd8,True
305638_jpg.rf.58ff7058701340862d5304756f7a585c,train/Grade 2/305638_jpg.rf.58ff7058701340862d5304756f7a585c.jpg,305638_jpg,1,Grade 2,train,b029508a5a45532bae86d249693ed45a59a301e66d83215a62e7be5f55960de9,True
305638_jpg.rf.69fc30f8c0ccd2ce8cf64a3e6572d484,train/Grade 2/305638_jpg.rf.69fc30f8c0ccd2ce8cf64a3e6572d484.jpg,305638_jpg,1,Grade 2,train,a6e3699d3de34d7c08a6c7811355a217cc3df3d6f294f34ae4ccadb642e4d761,True
305638_jpg.rf.8338c5eca29358fefd73f7f998350363,train/Grade 2/305638_jpg.rf.8338c5eca29358fefd73f7f998350363.jpg,305638_jpg,1,Grade 2,train,9fea1ce84230cb917ae1fb34b3e395b1a70b679d28b0d98e5c60f14f2430266f,True
305638_jpg.rf.ec962a67a54f6f4f502fe5e8162972ce,train/Grade 2/305638_jpg.rf.ec962a67a54f6f4f502fe5e8162972ce.jpg,305638_jpg,1,Grade 2,train,c1876044931bcf6937267c0f484f43ac6b8f77c8fbafeaadde2d43bc8a3ecec7,True
305639_jpg.rf.143002e2712efaf294b6d871da2cc7d3,train/Grade 2/305639_jpg.rf.143002e2712efaf294b6d871da2cc7d3.jpg,305639_jpg,1,Grade 2,train,1bdb0a1c4e3d0fb4e00415eeb55bd17b52e790e12625755e8066ba2549fe4d99,True
305639_jpg.rf.2ae77a6538b685abfc79ef9d8731dbfe,train/Grade 2/305639_jpg.rf.2ae77a6538b685abfc79ef9d8731dbfe.jpg,305639_jpg,1,Grade 2,train,ae3256762fed242cf76decb48f655fc903e5ddd227f0df7eb854f31cd9f31452,True
305639_jpg.rf.725d63d653492ba4de7d3c40660e30e2,train/Grade 2/305639_jpg.rf.725d63d653492ba4de7d3c40660e30e2.jpg,305639_jpg,1,Grade 2,train,9579ff47f04916236c4d52e5b88edc559002395586ba6a1a27ca333e5f8a9ae8,True
305639_jpg.rf.9be07b260c8cf69cb5764d331e227eb9,train/Grade 2/305639_jpg.rf.9be07b260c8cf69cb5764d331e227eb9.jpg,305639_jpg,1,Grade 2,train,cfaf6aca984586af60e9e745af8460126b577528cf99aea2af5a4c2b2cf63fb0,True
305639_jpg.rf.c11ea1faaad75cff7c5683d3e7eba971,train/Grade 2/305639_jpg.rf.c11ea1faaad75cff7c5683d3e7eba971.jpg,305639_jpg,1,Grade 2,train,60187caa62244ae53e83ed7c0aac861a95a680c01445cec408cc8f2e02b570e1,True
305639_jpg.rf.de4840a53204469b0ab9dc677a4129d3,train/Grade 2/305639_jpg.rf.de4840a53204469b0ab9dc677a4129d3.jpg,305639_jpg,1,Grade 2,train,95ca05ee870c92fc5bcfbd45c1471b6d95a3a36f53f228d090c007e52a604936,True
305639_jpg.rf.eee416b950870b28ffcad6cdbca22230,train/Grade 2/305639_jpg.rf.eee416b950870b28ffcad6cdbca22230.jpg,305639_jpg,1,Grade 2,train,d30059babe32331edd7c664e600102abc739d6c64b967a51c32a011b86fe58a7,True
305689_jpg.rf.1e5ffb3d02b70e3e60a3816d97dafa76,train/Grade 2/305689_jpg.rf.1e5ffb3d02b70e3e60a3816d97dafa76.jpg,305689_jpg,1,Grade 2,train,4c0f658f7b34ec603d3b6330d5bf6abc1b22fd2b35dcbd803cb9ec9bd67686a6,True
305689_jpg.rf.38d58d5f9ef654e0ddb7f6cfbc39b246,train/Grade 2/305689_jpg.rf.38d58d5f9ef654e0ddb7f6cfbc39b246.jpg,305689_jpg,1,Grade 2,train,3d4c18d8246190521a6765f813bceb64a1eb803df7ba2989b007b41b5a31344e,True
305689_jpg.rf.7bc836363f31b855e9b990bb06115e51,train/Grade 2/305689_jpg.rf.7bc836363f31b855e9b990bb06115e51.jpg,305689_jpg,1,Grade 2,train,ee6e408b4886268c263ab7f016fb65f18f62a3030bd8328f81f9330178b2265b,True
305689_jpg.rf.91ca93d5288e2de0c8096b6b1ac560ad,train/Grade 2/305689_jpg.rf.91ca93d5288e2de0c8096b6b1ac560ad.jpg,305689_jpg,1,Grade 2,train,506622fb3930586c8d622d82b83505db83864f63047a629c52e8eaf52a8a463e,True
305689_jpg.rf.c14ed277fb353157de71e893191c3679,train/Grade 2/305689_jpg.rf.c14ed277fb353157de71e893191c3679.jpg,305689_jpg,1,Grade 2,train,8fd3e3a8367b824e555b25cb2d230d9d668a2853ea1479e47682039b4005a630,True
305689_jpg.rf.c6f7be9c3685a2f7b8cad0bf1b308b49,train/Grade 2/305689_jpg.rf.c6f7be9c3685a2f7b8cad0bf1b308b49.jpg,305689_jpg,1,Grade 2,train,45948466e1687a427c44266d1e68e22d6f9d6be403241979d20f75879114f5e1,True
305689_jpg.rf.cc3ee92215c288eae411eb0e8933bb7b,train/Grade 2/305689_jpg.rf.cc3ee92215c288eae411eb0e8933bb7b.jpg,305689_jpg,1,Grade 2,train,d51dd945432cbe1ed6c570e921fb44414c3f38ed9a8282e05f1c9a1e56f4150a,True
305709_jpg.rf.126f554a5b264102a01215a6ef5ca39c,train/Grade 2/305709_jpg.rf.126f554a5b264102a01215a6ef5ca39c.jpg,305709_jpg,1,Grade 2,train,4eec4cde06ee4a58d68b84b692b2b8e4d1be5e8aeb94264da3e6cf220363fd04,True
305709_jpg.rf.603aaf36ba29e6ce26e46d72c60e39c9,train/Grade 2/305709_jpg.rf.603aaf36ba29e6ce26e46d72c60e39c9.jpg,305709_jpg,1,Grade 2,train,3dbc2c5bfda604b25969d91f1265a8c113ecd8fbf8bb6ea3d12c9272022e9d45,True
305709_jpg.rf.607ba115d90ed204a65f7d42134d7758,train/Grade 2/305709_jpg.rf.607ba115d90ed204a65f7d42134d7758.jpg,305709_jpg,1,Grade 2,train,1f7721d656e97b415f8872abfa7f39819fc7cac6320f56cf3198e4d1e527c55d,True
305709_jpg.rf.78f659bf1c932012b547128db2c9f1b8,train/Grade 2/305709_jpg.rf.78f659bf1c932012b547128db2c9f1b8.jpg,305709_jpg,1,Grade 2,train,9d1f14e3235acd79f0154b63f5b1cb5210a0ff88923a69586e975e8aa2648bdc,True
305709_jpg.rf.7d5faba8cf99719754e8c47bc65e69ad,train/Grade 2/305709_jpg.rf.7d5faba8cf99719754e8c47bc65e69ad.jpg,305709_jpg,1,Grade 2,train,1bc26619454500b7bacb95b2dd56e7b11251d209384d35019dd58b366cccd0b3,True
305709_jpg.rf.98c3493ed56518de3cbf63ba3dfb4c44,train/Grade 2/305709_jpg.rf.98c3493ed56518de3cbf63ba3dfb4c44.jpg,305709_jpg,1,Grade 2,train,7616a10aac8ee413849c66b56f36b07eead65c6eb3a67c067659bc35109bfa00,True
305709_jpg.rf.e0eec7679d0fa772e888bb4ac3ba0435,train/Grade 2/305709_jpg.rf.e0eec7679d0fa772e888bb4ac3ba0435.jpg,305709_jpg,1,Grade 2,train,dd9e79a32a33f4f0c0c55877f137447c40b8ebcc97b9761ff20a53a17d8ab77f,True
305719_jpg.rf.253d86d9dae5b2399a65e1126c967f7a,train/Grade 2/305719_jpg.rf.253d86d9dae5b2399a65e1126c967f7a.jpg,305719_jpg,1,Grade 2,train,e08c5391183f2b81143eebe12eadb26d85d2c4e3a4d43fe6dccb3d669cb2d94d,True
305719_jpg.rf.26fbe08e9b64c300b56e7238e740ef69,train/Grade 2/305719_jpg.rf.26fbe08e9b64c300b56e7238e740ef69.jpg,305719_jpg,1,Grade 2,train,76f1433176fadde97b23fd717eb7c1ab933892c51865034467dad5427f4ecf38,True
305719_jpg.rf.2b5a0ea7d531560a6f35f215405c1e2e,train/Grade 2/305719_jpg.rf.2b5a0ea7d531560a6f35f215405c1e2e.jpg,305719_jpg,1,Grade 2,train,0e05b63bdbbb05cbdad88d09dcfb323f132ffb78290f53c286d86dfa02a7a6a3,True
305719_jpg.rf.8218d08d197eccb3641c2894ebedfca0,train/Grade 2/305719_jpg.rf.8218d08d197eccb3641c2894ebedfca0.jpg,305719_jpg,1,Grade 2,train,fbbbdfadeb40f2e6ad84f4a3a575704f83a6cc356cca0dd036d3369b7cbbf912,True
305719_jpg.rf.a5772f70928474746288b955cf8561da,train/Grade 2/305719_jpg.rf.a5772f70928474746288b955cf8561da.jpg,305719_jpg,1,Grade 2,train,1a6be0ad9961248b4749496a46a7720d03227f419d2abf32aa7e0ebf36e96d8b,True
305719_jpg.rf.e045f5c6258f31ac7a4ba936ae6ee989,train/Grade 2/305719_jpg.rf.e045f5c6258f31ac7a4ba936ae6ee989.jpg,305719_jpg,1,Grade 2,train,c94c653d980f444e5a799bc82ea04249f4564b4c99588030d726de1c4373c844,True
305719_jpg.rf.e65b308b5fbfff10593d41ebd327f473,train/Grade 2/305719_jpg.rf.e65b308b5fbfff10593d41ebd327f473.jpg,305719_jpg,1,Grade 2,train,c00685c57f457aeafce17b32ef1ea2759e63c01dbb02bb878bbf43bad26c725e,True
305765_jpg.rf.5cd45b138eae7a436963dc93f2034579,train/Grade 2/305765_jpg.rf.5cd45b138eae7a436963dc93f2034579.jpg,305765_jpg,1,Grade 2,train,64bac637cd95c2b4b3aad55d4085d58da566f105405891e6bed673dba549a4ab,True
305765_jpg.rf.662f0b93bd8081da5c3f7abf3d5af5f9,train/Grade 2/305765_jpg.rf.662f0b93bd8081da5c3f7abf3d5af5f9.jpg,305765_jpg,1,Grade 2,train,e5565dd1039308a4a5c699429ce8cbf4709fbb4bb4d6754068db1527d5fbb117,True
305765_jpg.rf.c6c0bef0a48ce3467564ea5c5fa58268,train/Grade 2/305765_jpg.rf.c6c0bef0a48ce3467564ea5c5fa58268.jpg,305765_jpg,1,Grade 2,train,2f0faea15f0b00511265f8203884d62892f0329283e820c71f8f5b34f7a59c54,True
