image_path,split,wagner_grade,laplacian_var,is_soft_blur,brightness,is_dark,is_bright,contrast_rms,is_low_contrast,saturation_mean,under_exposure_pct,over_exposure_pct,has_border
valid/Grade 1/306138_jpg.rf.5a5762f97a60faa103062a0081f0379e.jpg,train,0,6.41,True,0.4727,False,False,0.0644,True,0.294,0.0,0.0,False
valid/Grade 1/324_jpg.rf.f7c2129842a8c87e0b9ab20a37c8a6ae.jpg,train,0,19.89,True,0.3306,False,False,0.1338,False,0.4781,0.03,0.0,False
valid/Grade 1/C3_jpg.rf.91444a42bea079fb7b5fd6073e0288ab.jpg,train,0,9.82,True,0.5326,False,False,0.0734,True,0.3513,0.0,0.0,False
valid/Grade 1/images-27-_jpg.rf.fd36f4c646ea05483755d9d643688a1f.jpg,train,0,13.77,True,0.5911,False,False,0.0898,False,0.2566,0.0,0.0,False
valid/Grade 2/301017_jpg.rf.10a6c487a39005d1fbd221987547aed0.jpg,train,1,13.77,True,0.2052,False,False,0.0517,True,0.5759,0.0,0.0,False
valid/Grade 2/301370_jpg.rf.e4275f2e0bd5ea19313a53ebf94526cf.jpg,train,1,19.39,True,0.5456,False,False,0.1366,False,0.3623,0.0,0.0,False
valid/Grade 2/301630_jpg.rf.1f1690510b4217ee6075a19518ac2557.jpg,val,1,10.85,True,0.3081,False,False,0.0832,False,0.5831,0.0,0.0,False
valid/Grade 2/301699_jpg.rf.72b863d9318ddea80daf0d7852e07173.jpg,train,1,4.39,True,0.7234,False,False,0.0784,True,0.1589,0.0,0.0,False
valid/Grade 2/301782_jpg.rf.cfca92b5a27e79520f60b08474f6b982.jpg,train,1,5.58,True,0.5372,False,False,0.1392,False,0.2188,0.0,0.0,False
valid/Grade 2/301817_jpg.rf.56e9c7134d4ad5bcea9943a068760b08.jpg,train,1,12.61,True,0.3205,False,False,0.109,False,0.4644,0.0,0.0,False
valid/Grade 2/302506_jpg.rf.d3c5a5c788d3b5ed218e401f94bcf0a9.jpg,train,1,18.47,True,0.2685,False,False,0.0781,True,0.705,0.0,0.0,False
valid/Grade 2/302757_jpg.rf.58786d0d637eab876ab90e4b698ea2c7.jpg,train,1,9.23,True,0.3471,False,False,0.0741,True,0.556,0.0,0.0,False
valid/Grade 2/302790_jpg.rf.fbe44a559a444721816651ee74621800.jpg,train,1,6.77,True,0.2906,False,False,0.0379,True,0.4749,0.0,0.0,False
valid/Grade 2/302798_jpg.rf.ba144064140c13b817359d2920c6ef1b.jpg,train,1,11.81,True,0.3333,False,False,0.0925,False,0.4854,0.0,0.0,False
valid/Grade 2/302885_jpg.rf.c82333e13146fe171a50537d4726b2ca.jpg,train,1,16.89,True,0.43,False,False,0.1035,False,0.5006,0.0,0.0,False
valid/Grade 2/302904_jpg.rf.0c6ca1f7d3cee06a8ea3e1920ba4f763.jpg,val,1,15.97,True,0.6133,False,False,0.1242,False,0.1872,0.0,0.0,False
valid/Grade 2/302977_jpg.rf.8aa5058c587121ee1e22edcf051dd253.jpg,train,1,10.06,True,0.3346,False,False,0.1311,False,0.4551,0.0,0.0,False
valid/Grade 2/303050_jpg.rf.4b8146abbd39657681c62d9c749c0b69.jpg,val,1,8.89,True,0.3929,False,False,0.1249,False,0.5855,0.0,0.0,False
valid/Grade 2/303114_jpg.rf.0ce667ee107517a4f72dfe4fe75df315.jpg,train,1,18.46,True,0.2787,False,False,0.051,True,0.3901,0.0,0.0,False
valid/Grade 2/303160_jpg.rf.7d17df4e5add8ece1976ed50497f6ff2.jpg,train,1,12.59,True,0.2165,False,False,0.0875,False,0.5649,0.0,0.0,False
valid/Grade 2/303251_jpg.rf.ab5648d9d47e0d129e6d5d2437f1e4db.jpg,test,1,11.6,True,0.562,False,False,0.2092,False,0.3885,0.0,0.0,False
valid/Grade 2/303423_jpg.rf.349328ddf7a227c2a4833d74278116e7.jpg,train,1,4.63,True,0.2933,False,False,0.0998,False,0.5595,0.0,0.0,False
valid/Grade 2/303438_jpg.rf.a03e805f051d4ca4b76c77cf3f96bd37.jpg,test,1,7.56,True,0.3086,False,False,0.0762,True,0.5482,0.0,0.0,False
valid/Grade 2/303695_jpg.rf.652278a72f6a1c2a1069b413060ba997.jpg,train,1,4.42,True,0.226,False,False,0.0491,True,0.4848,0.0,0.0,False
valid/Grade 2/305521_jpg.rf.1eedbcc2832a39c00690b718ae1b1aa0.jpg,train,1,15.93,True,0.2985,False,False,0.1151,False,0.6566,0.0,0.0,False
valid/Grade 2/305582_jpg.rf.e76a98909cfeaa78088bfbeefca3b10c.jpg,train,1,19.71,True,0.3682,False,False,0.0665,True,0.4631,0.0,0.0,False
valid/Grade 2/306129_jpg.rf.fc7a8319443fc2bd6963927af0dc97ba.jpg,train,1,7.22,True,0.3053,False,False,0.0679,True,0.7069,0.0,0.0,False
valid/Grade 2/45_jpg.rf.0a45721d0368397f64c8608675993038.jpg,train,1,14.62,True,0.6136,False,False,0.0724,True,0.4287,0.0,0.0,False
valid/Grade 3/301872_jpg.rf.937b857a82c52d277bfc6b02ac512841.jpg,train,2,10.74,True,0.4072,False,False,0.0714,True,0.4209,0.0,0.0,False
valid/Grade 3/301930_jpg.rf.0fa5e842dfdab64cc91050c14fdbfc0d.jpg,train,2,8.32,True,0.4463,False,False,0.088,False,0.325,0.0,0.0,False
valid/Grade 3/302498_jpg.rf.f6d027daf0686cb38189008c51c0c0f6.jpg,train,2,17.35,True,0.3544,False,False,0.119,False,0.5066,0.0,0.0,False
valid/Grade 3/303397_jpg.rf.d8292a286fd8b143e8cf43804c4dce72.jpg,train,2,19.62,True,0.2696,False,False,0.15,False,0.5243,0.0,0.0,False
valid/Grade 3/303591_jpg.rf.a51749eee3d5686108c66f3eecff8eec.jpg,train,2,15.76,True,0.3033,False,False,0.0938,False,0.4773,0.0,0.0,False
valid/Grade 3/305751_jpg.rf.e0fe4526a54c00d0ddc17b74b76e36cc.jpg,train,2,10.29,True,0.4707,False,False,0.1235,False,0.1995,0.0,0.0,False
valid/Grade 4/301043_jpg.rf.e3e1f5a507a6bf46346c56d25152b409.jpg,train,3,17.17,True,0.2066,False,False,0.1376,False,0.4842,0.38,0.0,False
valid/Grade 4/301823_jpg.rf.1dfe24711ace5de876b66d5db2133c21.jpg,train,3,6.37,True,0.3642,False,False,0.1755,False,0.4172,0.0,0.0,False
valid/Grade 4/302122_jpg.rf.07ff5ea37008d6ed8016e72bdd87e535.jpg,train,3,13.73,True,0.4668,False,False,0.1159,False,0.3633,0.0,0.0,False
valid/Grade 4/303055_jpg.rf.eeb37ba74ab812cda0f9344ff52127a8.jpg,train,3,6.77,True,0.4693,False,False,0.1642,False,0.2759,0.0,0.0,False
valid/Grade 4/303467_jpg.rf.b00a030c40d731dc42962b5753eb0ce6.jpg,train,3,9.84,True,0.3307,False,False,0.1135,False,0.4206,0.0,0.0,False
valid/Grade 4/303635_jpg.rf.63012cd8045403261d499a77d8e968cc.jpg,test,3,10.92,True,0.3599,False,False,0.131,False,0.5616,0.0,0.0,False
valid/Grade 4/305435_jpg.rf.422ef18d2b53c6fb16eabddee7b89723.jpg,train,3,7.66,True,0.2119,False,False,0.0783,True,0.5445,0.0,0.0,False
valid/Grade 4/306111_jpg.rf.6769757a4ccfbbf007985e93edea346a.jpg,train,3,19.76,True,0.3454,False,False,0.0957,False,0.6094,0.0,0.0,False
valid/Grade 4/306115_jpg.rf.426a955e7437257ee2578e605020783e.jpg,train,3,3.0,True,0.2859,False,False,0.1152,False,0.4457,0.0,0.0,False
